	AMIKACIN	AMOXICILLIN	AMOXICILLIN_CLAVULANATE	CAPREOMYCIN	CIPROFLOXACIN	CLARITHROMYCIN	CLOFAZIMINE	CYCLOSERINE	ETHAMBUTOL	ETHIONAMIDE	GATIFLOXACIN	ISONIAZID	KANAMYCIN	LEVOFLOXACIN	MOXIFLOXACIN	NICOTINAMIDE	OFLOXACIN	PARA-AMINOSALICYLIC_ACID	PROTHIONAMIDE	PYRAZINAMIDE	RIFABUTIN	RIFAMPICIN	STREPTOMYCIN	country	date	lineage1	lineage2	lineage3	lineage4	lineage5	lineage6	lineage7	strain
8780	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648657
8781	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03648656
8782	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534324
8783	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	1	-1	South Africa	missing	0	0	0	0	0	0	0	SAMN03648652
8785	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1997	0	0	0	1	0	0	0	SAMEA1530702
8786	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2000	1	0	0	0	0	0	0	SAMEA1530701
8787	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1999	0	0	0	1	0	0	0	SAMEA1530700
8788	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1997	0	0	0	1	0	0	0	SAMEA1530707
8789	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2000	0	0	0	1	0	0	0	SAMEA1530706
8790	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2001	0	0	0	1	0	0	0	SAMEA1530705
8791	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1998	0	0	0	1	0	0	0	SAMEA1530704
8792	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1999	0	0	1	0	0	0	0	SAMEA1530708
8793	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	0	South Africa	missing	0	1	0	0	0	0	0	SAMN03648659
8794	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	0	-1	0	-1	-1	-1	-1	-1	0	South Africa	missing	0	1	0	0	0	0	0	SAMN03648658
8795	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2007	0	0	0	1	0	0	0	SAMEA1019248
8796	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2006	0	0	0	1	0	0	0	SAMEA1019249
8797	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2009	0	0	0	1	0	0	0	SAMEA1019241
8798	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2007	0	0	1	0	0	0	0	SAMEA1019244
8799	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2011	0	0	1	0	0	0	0	SAMEA1019245
8800	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2007	0	0	1	0	0	0	0	SAMEA1019246
8802	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	0	0	0	0	SAMN03647363
8803	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03649058
8804	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03649059
8805	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03649054
8806	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03649055
8807	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03649056
8808	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03649057
8809	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03649050
8810	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03649051
8811	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03649052
8812	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	0	-1	0	-1	0	-1	-1	1	-1	1	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03649053
8813	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647548
8814	0	1	-1	0	1	-1	-1	-1	0	-1	-1	1	0	-1	1	-1	1	-1	-1	1	-1	1	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647549
8815	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648679
8816	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648678
8817	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647544
8818	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647545
8819	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	1	0	0	0	0	0	SAMN03647546
8820	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647547
8821	0	0	-1	0	-1	-1	-1	-1	0	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	United Kingdom	missing	0	1	0	0	0	0	0	SAMN03647540
8822	0	0	-1	0	0	-1	-1	-1	0	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	1	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647541
8823	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647542
8824	0	0	-1	0	0	-1	-1	-1	0	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	0	0	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647543
8825	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533911
8826	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533912
8827	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533913
8828	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533914
8829	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Sierra Leone		0	0	0	1	0	0	0	SAMEA2533915
8830	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533917
8839	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533470
8842	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Belarus	2009	0	1	0	0	0	0	0	SAMN02419681
8843	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Belarus	2009	0	1	0	0	0	0	0	SAMN02419680
8847	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2000	0	0	0	1	0	0	0	SAMEA1569097
8848	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2002	0	0	0	1	0	0	0	SAMEA1569096
8849	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648615
8850	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2342458
8851	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2005	0	0	0	1	0	0	0	SAMEA1556862
8852	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2004	0	0	0	1	0	0	0	SAMEA1556863
8853	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2006	0	0	0	1	0	0	0	SAMEA1556860
8854	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2008	1	0	0	0	0	0	0	SAMEA1556861
8855	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2008	0	0	0	1	0	0	0	SAMEA1556866
8856	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	2004	0	0	0	1	0	0	0	SAMEA1556867
8857	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2006	0	0	0	1	0	0	0	SAMEA1556864
8858	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2007	0	0	0	1	0	0	0	SAMEA1556865
8859	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2007	0	0	0	1	0	0	0	SAMEA1556868
8860	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2006	0	0	0	1	0	0	0	SAMEA1556869
8862	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2009	0	0	1	0	0	0	0	SAMEA1465956
8864	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2009	0	0	0	1	0	0	0	SAMEA1465953
8865	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2009	0	0	0	1	0	0	0	SAMEA1465952
8866	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2009	0	0	1	0	0	0	0	SAMEA1465951
8867	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2008	0	0	0	1	0	0	0	SAMEA1465950
8868	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2000	0	0	0	1	0	0	0	SAMEA1530956
8869	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1998	0	0	0	1	0	0	0	SAMEA1530957
8870	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1999	0	0	0	1	0	0	0	SAMEA1530954
8871	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1998	0	0	0	1	0	0	0	SAMEA1530955
8872	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1998	0	0	0	1	0	0	0	SAMEA1530952
8873	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1997	0	0	0	1	0	0	0	SAMEA1530953
8874	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2001	0	0	0	1	0	0	0	SAMEA1530950
8875	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1997	0	0	0	1	0	0	0	SAMEA1530951
8876	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2151673
8877	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1998	0	0	0	1	0	0	0	SAMEA1530958
8878	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1999	0	0	0	1	0	0	0	SAMEA1530959
8879	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2005	0	0	0	1	0	0	0	SAMEA1708188
8881	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Belarus	2012	0	0	0	1	0	0	0	SAMN02419539
8882	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Belarus	2011	0	1	0	0	0	0	0	SAMN02419538
8885	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	India	2002	0	1	0	0	0	0	0	SAMN02599037
8889	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	0	Belarus	2013	0	1	0	0	0	0	0	SAMN02419533
8892	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Belarus	2013	0	1	0	0	0	0	0	SAMN02419534
8893	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Belarus	2011	0	0	0	1	0	0	0	SAMN02419537
8894	1	-1	-1	1	-1	-1	-1	0	1	0	-1	1	1	-1	-1	-1	0	0	-1	1	-1	1	1	Belarus	2011	0	1	0	0	0	0	0	SAMN02419536
8895	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1403863
8896	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1403862
8897	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	0	-1	0	1	-1	1	1	Russia	2008	0	1	0	0	0	0	0	SAMEA1403861
8898	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1403860
8899	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Djibouti		0	1	0	0	0	0	0	SAMEA1573041
8901	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Djibouti		0	0	0	0	0	0	1	SAMEA1573043
8902	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Djibouti		0	1	0	0	0	0	0	SAMEA1573042
8903	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	0	-1	0	1	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403869
8904	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2008	0	0	0	1	0	0	0	SAMEA1403868
8905	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1016007
8906	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	0	0	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1016006
8907	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	0	-1	1	1	-1	0	1	Not Provided	2009	0	0	0	0	0	0	0	SAMEA1016005
8908	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	1	Russia	2008	0	1	0	0	0	0	0	SAMEA1016004
8909	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	0	0	-1	1	1	Not Provided	2009	0	0	0	0	0	0	0	SAMEA1016002
8910	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	1	Russia	2008	0	0	0	1	0	0	0	SAMEA1016000
8911	1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	1	Not Provided	2009	0	0	0	0	0	0	0	SAMEA1016008
8912	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom		0	0	0	0	0	0	0	SAMEA2297048
8913	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2535181
8914	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Swaziland		0	1	0	0	0	0	0	SAMEA2535180
8915	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2535183
8916	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2535182
8917	0	0	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	1	-1	1	1	Uzbekistan		0	0	0	0	0	0	0	SAMEA2535185
8918	0	0	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	0	-1	-1	0	-1	1	1	Uzbekistan		0	0	0	0	0	0	0	SAMEA2535184
8919	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2535187
8920	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	1	Sierra Leone		0	0	0	0	0	0	0	SAMEA2535186
8921	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	Germany		0	1	0	0	0	0	0	SAMEA2535188
8922	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2006	0	0	0	1	0	0	0	SAMEA1018927
8923	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2010	0	0	0	1	0	0	0	SAMEA1018924
8924	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2007	0	0	0	1	0	0	0	SAMEA1018925
8925	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2010	0	1	0	0	0	0	0	SAMEA1018923
8926	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2009	0	0	0	1	0	0	0	SAMEA1018920
8927	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2000	0	0	1	0	0	0	0	SAMEA1018921
8928	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom	2002	0	0	0	1	0	0	0	SAMEA1018928
8929	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	2009	0	0	0	1	0	0	0	SAMEA1018929
8930	0	0	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	1	-1	1	1	Uzbekistan		0	0	0	0	0	0	0	SAMEA2533733
8931	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534589
8932	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534586
8933	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534584
8934	0	0	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	1	-1	1	1	Uzbekistan		0	0	0	0	0	0	0	SAMEA2534582
8935	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	1	Uzbekistan		0	0	0	0	0	0	0	SAMEA2534580
8936	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	1	South Africa	missing	0	0	0	1	0	0	0	SAMN03648617
8939	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534991
8940	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647737
8941	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647736
8942	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647735
8943	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647734
8944	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647733
8945	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	1	0	0	0	0	0	SAMN03647732
8946	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647731
8947	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647730
